docId,sentenceId,tokenId,text,lemma,ner,clID
sl-14,12,2,med,,O,
sl-14,12,3,Rusijo,Rusija,B-LOC,GPE-Russia
sl-14,12,4,in,,O,
sl-14,12,5,Zahodom,Zahod,B-LOC,LOC-West
sl-14,12,6,",",,O,
sl-14,12,7,tudi,,O,
sl-14,12,8,Nemčijo,Nemčija,B-LOC,GPE-Germany
sl-14,12,9,",",,O,
sl-14,12,10,so,,O,
sl-14,12,11,sicer,,O,
sl-14,12,12,že,,O,
sl-14,12,13,dalj,,O,
sl-14,12,14,časa,,O,
sl-14,12,15,napeti,,O,
sl-14,12,16,",",,O,
sl-14,12,17,med,,O,
sl-14,12,18,drugim,,O,
sl-14,12,19,zaradi,,O,
sl-14,12,20,kriz,,O,
sl-14,12,21,v,,O,
sl-14,12,22,Siriji,Sirija,B-LOC,GPE-Syria
sl-14,12,23,in,,O,
sl-14,12,24,Ukrajini,Ukrajina,B-LOC,GPE-Ukraine
sl-14,12,25,",",,O,
sl-14,12,26,pa,,O,
sl-14,12,27,tudi,,O,
sl-14,12,28,zaradi,,O,
sl-14,12,29,očitkov,,O,
sl-14,12,30,o,,O,
sl-14,12,31,ruskih,,O,
sl-14,12,32,kibernetskih,,O,
sl-14,12,33,napadih,,O,
sl-14,12,34,in,,O,
sl-14,12,35,vmešavanju,,O,
sl-14,12,36,v,,O,
sl-14,12,37,volitve,,O,
sl-14,12,38,v,,O,
sl-14,12,39,več,,O,
sl-14,12,40,članicah,,O,
sl-14,12,41,Nata,NATO,B-ORG,ORG-NATO
sl-14,12,42,.,,O,
sl-14,13,1,Po,,O,
sl-14,13,2,drugi,,O,
sl-14,13,3,strani,,O,
sl-14,13,4,pa,,O,
sl-14,13,5,se,,O,
sl-14,13,6,odnosi,,O,
sl-14,13,7,Rusije,Rusija,B-LOC,GPE-Russia
sl-14,13,8,in,,O,
sl-14,13,9,Avstrije,Avstrija,B-LOC,GPE-Austria
sl-14,13,10,vse,,O,
sl-14,13,11,bolj,,O,
sl-14,13,12,krepijo,,O,
sl-14,13,13,.,,O,
sl-14,14,1,Svobodnjaki,Svobodnjaki,B-ORG,ORG-Freedom-Party-of-Austria
sl-14,14,2,(,,O,
sl-14,14,3,FPÖ,FPÖ,B-ORG,ORG-Freedom-Party-of-Austria
sl-14,14,4,),,O,
sl-14,14,5,",",,O,
sl-14,14,6,ki,,O,
sl-14,14,7,skupaj,,O,
sl-14,14,8,z,,O,
sl-14,14,9,Ljudsko,Ljudska,B-ORG,ORG-ÖVP-Austrian-Peoples-Party
sl-14,14,10,stranko,stranka,I-ORG,ORG-ÖVP-Austrian-Peoples-Party
sl-14,14,11,(,,O,
sl-14,14,12,ÖVP,ÖVP,B-ORG,ORG-ÖVP-Austrian-Peoples-Party
sl-14,14,13,),,O,
sl-14,14,14,vodijo,,O,
sl-14,14,15,avstrijsko,Avstrija,B-LOC,GPE-Austria
sl-14,14,16,vlado,,O,
sl-14,14,17,",",,O,
sl-14,14,18,so,,O,
sl-14,14,19,ena,,O,
sl-14,14,20,redkih,,O,
sl-14,14,21,strank,,O,
sl-14,14,22,v,,O,
sl-14,14,23,Evropi,Evropa,B-LOC,LOC-Europe
sl-14,14,24,",",,O,
sl-14,14,25,ki,,O,
sl-14,14,26,podpirajo,,O,
sl-14,14,27,ruska,,O,
sl-14,14,28,stališča,,O,
sl-14,14,29,",",,O,
sl-14,14,30,tako,,O,
sl-14,14,31,glede,,O,
sl-14,14,32,zasedbe,,O,
sl-14,14,33,ukrajinskega,,O,
sl-14,14,34,polotoka,,O,
sl-14,14,35,Krim,Krim,B-LOC,GPE-Crimea
sl-14,14,36,kot,,O,
sl-14,14,37,tudi,,O,
sl-14,14,38,odprav,,O,
sl-14,14,39,sankcij,,O,
sl-14,14,40,Evropske,Evropska,B-ORG,ORG-European-Union
sl-14,14,41,unije,unija,I-ORG,ORG-European-Union
sl-14,14,42,.,,O,
