docId,sentenceId,tokenId,text,lemma,calcLemma,upos,xpos,ner,clID
bg-3055,2,5,пакистанските,,пакистански,A-pd,ADJ,O,
bg-3055,2,6,власти,,власт,Ncfpi,NOUN,O,
bg-3055,2,7,",",,",",punct,PUNCT,O,
bg-3055,2,8,за,,за,R,ADP,O,
bg-3055,2,9,да,,да,Tx,AUX,O,
bg-3055,2,10,може,,мога,Vniif-r3s,VERB,O,
bg-3055,2,11,тя,,аз,Ppe-os3f,PRON,O,
bg-3055,2,12,да,,да,Tx,AUX,O,
bg-3055,2,13,дойде,,дойда,Vppif-r3s,VERB,O,
bg-3055,2,14,във,,във,R,ADP,O,
bg-3055,2,15,Франция,Франция,франция,Npfsi,PROPN,B-LOC,GPE-France
bg-3055,2,16,",",,",",punct,PUNCT,O,
bg-3055,2,17,в,,в,R,ADP,O,
bg-3055,2,18,случай,,случай,Ncmsi,NOUN,O,
bg-3055,2,19,че,,че,Cs,SCONJ,O,
bg-3055,2,20,такова,,такъв,Pda--s-n,DET,O,
bg-3055,2,21,е,,съм,Vxitf-r3s,AUX,O,
bg-3055,2,22,нейното,,мой,Psol-s3ndm,DET,O,
bg-3055,2,23,желание,,желание,Ncnsi,NOUN,O,
bg-3055,2,24,и,,и,Cp,CCONJ,O,
bg-3055,2,25,желанието,,желание,Ncnsd,NOUN,O,
bg-3055,2,26,на,,на,R,ADP,O,
bg-3055,2,27,семейството,,семейство,Ncnsd,NOUN,O,
bg-3055,2,28,й,,неин,Psot--3--f,PRON,O,
bg-3055,2,29,",",,",",punct,PUNCT,O,
bg-3055,2,30,каза,,кажа,Vpptf-o3s,VERB,O,
bg-3055,2,31,говорителка,,говорителка,Ncfsi,NOUN,O,
bg-3055,2,32,на,,на,R,ADP,O,
bg-3055,2,33,министерството,,министерство,Ncnsd,NOUN,O,
bg-3055,2,34,.,,.,punct,PUNCT,O,
bg-3055,3,1,Франция,Франция,франция,Npfsi,PROPN,B-LOC,GPE-France
bg-3055,3,2,вече,,вече,Dt,ADV,O,
bg-3055,3,3,прие,,приема,Vpptf-o3s,VERB,O,
bg-3055,3,4,в,,в,R,ADP,O,
bg-3055,3,5,посолството,,посолство,Ncnsd,NOUN,O,
bg-3055,3,6,си,,свой,Psxto,PRON,O,
bg-3055,3,7,в,,в,R,ADP,O,
bg-3055,3,8,Исламабад,Исламабад,исламабад,Npmsi,PROPN,B-LOC,GPE-Islamabad
bg-3055,3,9,адвоката,,адвока,Ncmsd,NOUN,O,
bg-3055,3,10,на,,на,R,ADP,O,
bg-3055,3,11,Биби,Биби,биби,Hfsi,PROPN,B-PER,PER-Asia-Bibi
bg-3055,3,12,",",,",",punct,PUNCT,O,
bg-3055,3,13,Сайфул,Сайфул,сайфул,Npmsi,PROPN,B-PER,PER-Saif-Ul-Malook
bg-3055,3,14,Мулок,Мулок,мулок,Hmsi,PROPN,I-PER,PER-Saif-Ul-Malook
bg-3055,3,15,",",,",",punct,PUNCT,O,
bg-3055,3,16,за,,за,R,ADP,O,
bg-3055,3,17,да,,да,Tx,AUX,O,
bg-3055,3,18,го,,аз,Ppetas3m,PRON,O,
bg-3055,3,19,пази,,пазя-(се),Vpitf-r3s,VERB,O,
bg-3055,3,20,преди,,преди,R,ADP,O,
bg-3055,3,21,отпътуването,,отпътуване,Ncnsd,NOUN,O,
bg-3055,3,22,му,,мой,Psot--3--m,PRON,O,
bg-3055,3,23,за,,за,R,ADP,O,
bg-3055,3,24,Холандия,Холандия,холандия,Npfsi,PROPN,B-LOC,GPE-Holland
bg-3055,3,25,",",,",",punct,PUNCT,O,
bg-3055,3,26,където,,където,Prl,ADV,O,
bg-3055,3,27,пристигна,,пристигна,Vppif-o3s,VERB,O,
bg-3055,3,28,съгласно,,съгласно,R,ADP,O,
bg-3055,3,29,желанието,,желание,Ncnsd,NOUN,O,
bg-3055,3,30,си,,свой,Psxto,PRON,O,
bg-3055,3,31,",",,",",punct,PUNCT,O,
bg-3055,3,32,допълни,,допълня,Vpptf-o3s,VERB,O,
bg-3055,3,33,говорителката,,говорителка,Ncfsd,NOUN,O,
bg-3055,3,34,.,,.,punct,PUNCT,O,
bg-3055,4,1,Асия,Асия,асия,Npfsi,PROPN,B-PER,PER-Asia-Bibi
bg-3055,4,2,Биби,Биби,биби,Hfsi,PROPN,I-PER,PER-Asia-Bibi
bg-3055,4,3,",",,",",punct,PUNCT,O,
bg-3055,4,4,освободена,,освободя-(се),Vpptcv--sfi,ADJ,O,
bg-3055,4,5,от,,от,R,ADP,O,
bg-3055,4,6,затвора,,затвор,Ncmsh,NOUN,O,
bg-3055,4,7,в,,в,R,ADP,O,
bg-3055,4,8,нощта,,нощ,Ncfsd,NOUN,O,
bg-3055,4,9,срещу,,срещу,R,ADP,O,
bg-3055,4,10,четвъртък,,четвъртък,Ncmsi,NOUN,O,
bg-3055,4,11,",",,",",punct,PUNCT,O,
bg-3055,4,12,след,,след,R,ADP,O,
bg-3055,4,13,като,,като,R,ADP,O,
bg-3055,4,14,бе,,съм,Vxitf-t3s,AUX,O,
bg-3055,4,15,оправдана,,оправдая-(се),Vpptcv--sfi,VERB,O,
bg-3055,4,16,от,,от,R,ADP,O,
bg-3055,4,17,Върховния,,върховен,Amsh,ADJ,O,
bg-3055,4,18,съд,,съд,Ncmsi,NOUN,O,
bg-3055,4,19,",",,",",punct,PUNCT,O,
bg-3055,4,20,се,,се,Ppxta,PRON,O,
bg-3055,4,21,намира,,намирам-(се),Vpitf-r3s,VERB,O,
bg-3055,4,22,на,,на,R,ADP,O,
bg-3055,4,23,сигурно,,сигурно,Dd,ADV,O,
bg-3055,4,24,място,,място,Ncnsi,NOUN,O,
bg-3055,4,25,",",,",",punct,PUNCT,O,
bg-3055,4,26,но,,но,Cc,CCONJ,O,
bg-3055,4,27,все,,все,Dq,ADV,O,
bg-3055,4,28,още,,още,Dq,ADV,O,
bg-3055,4,29,е,,съм,Vxitf-r3s,AUX,O,
bg-3055,4,30,в,,в,R,ADP,O,
bg-3055,4,31,страната,,страна,Ncfsd,NOUN,O,
bg-3055,4,32,си,,свой,Psxto,PRON,O,
bg-3055,4,33,",",,",",punct,PUNCT,O,
bg-3055,4,34,каза,,кажа,Vpptf-o3s,VERB,O,
bg-3055,4,35,говорител,,говорител,Ncmsi,NOUN,O,
bg-3055,4,36,на,,на,R,ADP,O,
bg-3055,4,37,пакистанското,,пакистански,Ansd,ADJ,O,
bg-3055,4,38,външно,,външен,Ansi,ADJ,O,
bg-3055,4,39,министерство,,министерство,Ncnsi,NOUN,O,
bg-3055,4,40,",",,",",punct,PUNCT,O,
bg-3055,4,41,докато,,докато,Cs,SCONJ,O,
bg-3055,4,42,някои,,някой,Pfe-op,DET,O,
bg-3055,4,43,медии,,медия,Ncfpi,NOUN,O,
bg-3055,4,44,съобщиха,,съобщя,Vpptf-o3p,VERB,O,
bg-3055,4,45,",",,",",punct,PUNCT,O,
bg-3055,4,46,че,,че,Cs,SCONJ,O,
bg-3055,4,47,е,,съм,Vxitf-r3s,AUX,O,
bg-3055,4,48,заминала,,замина,Vpptcao-sfi,VERB,O,
bg-3055,4,49,в,,в,R,ADP,O,
bg-3055,4,50,чужбина,,чужбина,Ncfsi,NOUN,O,
bg-3055,4,51,.,,.,punct,PUNCT,O,
bg-3055,5,1,В,,в,R,ADP,O,
bg-3055,5,2,събота,,събота,Ncfsi,NOUN,O,
bg-3055,5,3,съпругът,,съпруг,Ncmsf,NOUN,O,
bg-3055,5,4,на,,на,R,ADP,O,
bg-3055,5,5,Биби,Биби,биби,Hfsi,PROPN,B-PER,PER-Asia-Bibi
bg-3055,5,6,поиска,,поискам,Vpptf-o3s,VERB,O,
bg-3055,5,7,убежище,,убежище,Ncnsi,NOUN,O,
bg-3055,5,8,за,,за,R,ADP,O,
bg-3055,5,9,семейството,,семейство,Ncnsd,NOUN,O,
bg-3055,5,10,си,,свой,Psxto,PRON,O,
bg-3055,5,11,в,,в,R,ADP,O,
bg-3055,5,12,САЩ,САЩ,сащ,Npmpi,PROPN,B-LOC,GPE-USA
bg-3055,5,13,",",,",",punct,PUNCT,O,
bg-3055,5,14,Великобритания,Великобритания,великобритания,Npfsi,PROPN,B-LOC,GPE-Great-Britain
bg-3055,5,15,и,,и,Cp,CCONJ,O,
bg-3055,5,16,Канада,Канада,канада,Npfsi,PROPN,B-LOC,GPE-Canada
bg-3055,5,17,.,,.,punct,PUNCT,O,
