docId,sentenceId,tokenId,text,lemma,calcLemma,upos,xpos,ner,clID
sl-18,5,3,goji,,gojiti,Vmpr3s,VERB,O,
sl-18,5,4,dobre,,dober,Agpmpa,ADJ,O,
sl-18,5,5,strateške,,strateški,Agpmpa,ADJ,O,
sl-18,5,6,in,,in,Cc,CCONJ,O,
sl-18,5,7,partnerske,,partnerski,Agpmpa,ADJ,O,
sl-18,5,8,odnose,,odnos,Ncmpa,NOUN,O,
sl-18,5,9,z,,z,Si,ADP,O,
sl-18,5,10,ZDA,,ZDA,Npfpi,PROPN,O,
sl-18,5,11,ne,,ne,Q,PART,O,
sl-18,5,12,glede,,glede,Rgp,ADV,O,
sl-18,5,13,na,,na,Sa,ADP,O,
sl-18,5,14,to,,ta,Pd-nsa,DET,O,
sl-18,5,15,",",,",",Z,PUNCT,O,
sl-18,5,16,katera,,kateri,Pq-fsn,DET,O,
sl-18,5,17,administracija,,administracija,Ncfsn,NOUN,O,
sl-18,5,18,je,,biti,Va-r3s-n,VERB,O,
sl-18,5,19,na,,na,Sl,ADP,O,
sl-18,5,20,oblasti,,oblast,Ncfsl,NOUN,O,
sl-18,5,21,.,,.,Z,PUNCT,O,
sl-18,6,1,V,,v,Sl,ADP,O,
sl-18,6,2,vseh,,ves,Pg-fpl,DET,O,
sl-18,6,3,vladah,,vlada,Ncfpl,NOUN,O,
sl-18,6,4,",",,",",Z,PUNCT,O,
sl-18,6,5,ki,,ki,Cs,SCONJ,O,
sl-18,6,6,sem,,biti,Va-r1s-n,AUX,O,
sl-18,6,7,jih,,on,Pp3mpa--y,PRON,O,
sl-18,6,8,vodil,,voditi,Vmpp-sm,VERB,O,
sl-18,6,9,",",,",",Z,PUNCT,O,
sl-18,6,10,je,,biti,Va-r3s-n,AUX,O,
sl-18,6,11,bilo,,biti,Va-p-sn,AUX,O,
sl-18,6,12,tako,,tako,Rgp,ADV,O,
sl-18,6,13,in,,in,Cc,CCONJ,O,
sl-18,6,14,tako,,tako,Rgp,ADV,O,
sl-18,6,15,bo,,biti,Va-f3s-n,VERB,O,
sl-18,6,16,tudi,,tudi,Q,PART,O,
sl-18,6,17,v,,v,Sa,ADP,O,
sl-18,6,18,prihodnje,,prihodnji,Agpnsa,ADJ,O,
sl-18,6,19,",",,",",Z,PUNCT,O,
sl-18,6,20,”,,”,Z,PUNCT,O,
sl-18,6,21,je,,biti,Va-r3s-n,AUX,O,
sl-18,6,22,v,,v,Sl,ADP,O,
sl-18,6,23,DZ,,DZ,Npmsl,PROPN,O,
sl-18,6,24,dejal,,dejati,Vmep-sm,VERB,O,
sl-18,6,25,Janša,,Janša,Npmsn,PROPN,O,
sl-18,6,26,v,,v,Sl,ADP,O,
sl-18,6,27,odgovoru,,odgovor,Ncmsl,NOUN,O,
sl-18,6,28,na,,na,Sa,ADP,O,
sl-18,6,29,poslansko,,poslanski,Agpnsa,ADJ,O,
sl-18,6,30,vprašanje,,vprašanje,Ncnsa,NOUN,O,
sl-18,6,31,Marjana,,Marjan,Npmsg,PROPN,O,
sl-18,6,32,Šarca,,Šarec,Npmsg,PROPN,O,
sl-18,6,33,(,,(,Z,PUNCT,O,
sl-18,6,34,LMŠ,,LMŠ,Npmsn,PROPN,O,
sl-18,6,35,),,),Z,PUNCT,O,
sl-18,6,36,",",,",",Z,PUNCT,O,
sl-18,6,37,ki,,ki,Cs,SCONJ,O,
sl-18,6,38,je,,biti,Va-r3s-n,AUX,O,
sl-18,6,39,premierja,,premier,Ncmsay,NOUN,O,
sl-18,6,40,spraševal,,spraševati,Vmpp-sm,VERB,O,
sl-18,6,41,o,,o,Sl,ADP,O,
sl-18,6,42,podpori,,podpora,Ncfsl,NOUN,O,
sl-18,6,43,ameriškemu,,ameriški,Agpmsd,ADJ,O,
sl-18,6,44,predsedniku,,predsednik,Ncmsd,NOUN,O,
sl-18,6,45,Donaldu,,Donald,Npmsd,PROPN,O,
sl-18,6,46,Trumpu,,Trump,Npmsd,PROPN,O,
sl-18,6,47,v,,v,Sl,ADP,O,
sl-18,6,48,luči,,luč,Ncfsl,NOUN,O,
sl-18,6,49,njegovega,,njegov,Ps3nsgsm,DET,O,
sl-18,6,50,podcenjevanja,,podcenjevanje,Ncnsg,NOUN,O,
sl-18,6,51,nevarnosti,,nevarnost,Ncfsg,NOUN,O,
sl-18,6,52,koronavirusa,,koronavirus,Ncmsg,NOUN,O,
sl-18,6,53,.,,.,Z,PUNCT,O,
sl-18,7,1,Poudaril,,poudariti,Vmep-sm,VERB,O,
sl-18,7,2,pa,,pa,Cc,CCONJ,O,
sl-18,7,3,je,,biti,Va-r3s-n,AUX,O,
sl-18,7,4,",",,",",Z,PUNCT,O,
sl-18,7,5,da,,da,Cs,SCONJ,O,
sl-18,7,6,so,,biti,Va-r3p-n,AUX,O,
sl-18,7,7,volitve,,volitev,Ncfpn,NOUN,O,
sl-18,7,8,končane,,končan,Appfpn,ADJ,O,
sl-18,7,9,takrat,,takrat,Rgp,ADV,O,
sl-18,7,10,",",,",",Z,PUNCT,O,
sl-18,7,11,ko,,ko,Cs,SCONJ,O,
sl-18,7,12,druga,,drug,Mlpfsn,ADJ,O,
sl-18,7,13,stran,,stran,Ncfsn,NOUN,O,
sl-18,7,14,prizna,,priznati,Vmer3s,VERB,O,
sl-18,7,15,poraz,,poraz,Ncmsan,NOUN,O,
sl-18,7,16,ali,,ali,Cc,CCONJ,O,
sl-18,7,17,ko,,ko,Cs,SCONJ,O,
sl-18,7,18,razglasijo,,razglasiti,Vmer3p,VERB,O,
sl-18,7,19,uradne,,uraden,Agpmpa,ADJ,O,
sl-18,7,20,rezultate,,rezultat,Ncmpa,NOUN,O,
sl-18,7,21,.,,.,Z,PUNCT,O,
sl-18,7,22,“,,“,Z,PUNCT,O,
sl-18,7,23,Vse,,ves,Pg-nsn,DET,O,
sl-18,7,24,tisto,,tisti,Pd-nsn,DET,O,
sl-18,7,25,prej,,prej,Rgc,ADV,O,
sl-18,7,26,je,,biti,Va-r3s-n,AUX,O,
sl-18,7,27,pač,,pač,Q,PART,O,
sl-18,7,28,politika,,politika,Ncfsn,NOUN,O,
sl-18,7,29,.,,.,Z,PUNCT,O,
sl-18,8,1,Nekateri,,nekateri,Pi-mpn,DET,O,
sl-18,8,2,so,,biti,Va-r3p-n,AUX,O,
sl-18,8,3,se,,se,Px------y,PRON,O,
sl-18,8,4,odločili,,odločiti,Vmep-pm,VERB,O,
sl-18,8,5,",",,",",Z,PUNCT,O,
sl-18,8,6,da,,da,Cs,SCONJ,O,
sl-18,8,7,bodo,,biti,Va-f3p-n,AUX,O,
sl-18,8,8,sledili,,slediti,Vmpp-pm,VERB,O,
sl-18,8,9,medijskemu,,medijski,Agpmsd,ADJ,O,
sl-18,8,10,valu,,val,Ncmsd,NOUN,O,
sl-18,8,11,",",,",",Z,PUNCT,O,
sl-18,8,12,jaz,,jaz,Pp1-sn,PRON,O,
sl-18,8,13,pa,,pa,Cc,CCONJ,O,
sl-18,8,14,sem,,biti,Va-r1s-n,AUX,O,
sl-18,8,15,se,,se,Px------y,PRON,O,
sl-18,8,16,odločil,,odločiti,Vmep-sm,VERB,O,
sl-18,8,17,nasprotno,,nasprotno,Rgp,ADV,O,
sl-18,8,18,.,,.,Z,PUNCT,O,
sl-18,9,1,Bomo,,biti,Va-f1p-n,AUX,O,
sl-18,9,2,videli,,videti,Vmbp-pm,VERB,O,
sl-18,9,3,",",,",",Z,PUNCT,O,
sl-18,9,4,kdo,,kdo,Pq-msn,PRON,O,
sl-18,9,5,je,,biti,Va-r3s-n,AUX,O,
sl-18,9,6,imel,,imeti,Vmpp-sm,VERB,O,
sl-18,9,7,prav,,prav,Rgp,ADV,O,
sl-18,9,8,",",,",",Z,PUNCT,O,
sl-18,9,9,zagotavljam,,zagotavljati,Vmpr1s,VERB,O,
sl-18,9,10,pa,,pa,Cc,CCONJ,O,
sl-18,9,11,vam,,ti,Pp2-pd,PRON,O,
sl-18,9,12,",",,",",Z,PUNCT,O,
sl-18,9,13,da,,da,Cs,SCONJ,O,
sl-18,9,14,to,,ta,Pd-nsn,DET,O,
sl-18,9,15,na,,na,Sa,ADP,O,
sl-18,9,16,odnose,,odnos,Ncmpa,NOUN,O,
sl-18,9,17,med,,med,Si,ADP,O,
sl-18,9,18,Slovenijo,,Slovenija,Npfsi,PROPN,O,
sl-18,9,19,in,,in,Cc,CCONJ,O,
sl-18,9,20,ZDA,,ZDA,Npfpi,PROPN,O,
sl-18,9,21,v,,v,Sa,ADP,O,
sl-18,9,22,prihodnje,,prihodnji,Agpnsa,ADJ,O,
sl-18,9,23,ne,,ne,Q,PART,O,
sl-18,9,24,bo,,biti,Va-f3s-n,AUX,O,
sl-18,9,25,vplivalo,,vplivati,Vmpp-sn,VERB,O,
sl-18,9,26,",",,",",Z,PUNCT,O,
sl-18,9,27,”,,”,Z,PUNCT,O,
sl-18,9,28,je,,biti,Va-r3s-n,AUX,O,
sl-18,9,29,dejal,,dejati,Vmep-sm,VERB,O,
sl-18,9,30,.,,.,Z,PUNCT,O,
sl-18,10,1,Odnosi,,odnos,Ncmpn,NOUN,O,
sl-18,10,2,bi,,biti,Va-c,AUX,O,
sl-18,10,3,se,,se,Px------y,PRON,O,
sl-18,10,4,lahko,,lahko,Rgp,ADV,O,
sl-18,10,5,po,,po,Sl,ADP,O,
sl-18,10,6,njegovih,,njegov,Ps3fplsm,DET,O,
sl-18,10,7,besedah,,beseda,Ncfpl,NOUN,O,
sl-18,10,8,celo,,celo,Q,PART,O,
sl-18,10,9,izboljšali,,izboljšati,Vmep-pm,VERB,O,
sl-18,10,10,",",,",",Z,PUNCT,O,
sl-18,10,11,saj,,saj,Cc,CCONJ,O,
sl-18,10,12,so,,biti,Va-r3p-n,AUX,O,
sl-18,10,13,tisti,,tisti,Pd-mpn,DET,O,
sl-18,10,14,",",,",",Z,PUNCT,O,
sl-18,10,15,ki,,ki,Cs,SCONJ,O,
sl-18,10,16,so,,biti,Va-r3p-n,AUX,O,
sl-18,10,17,korakom,,korak,Ncmpd,NOUN,O,
sl-18,10,18,k,,k,Sd,ADP,O,
sl-18,10,19,vzpostavitvi,,vzpostavitev,Ncfsd,NOUN,O,
sl-18,10,20,dobrih,,dober,Agpmpg,ADJ,O,
sl-18,10,21,odnosov,,odnos,Ncmpg,NOUN,O,
sl-18,10,22,z,,z,Si,ADP,O,
sl-18,10,23,ZDA,,ZDA,Npfpi,PROPN,O,
sl-18,10,24,v,,v,Sa,ADP,O,
sl-18,10,25,zadnjega,,zadnji,Agpmsa,ADJ,O,
sl-18,10,26,pol,,pol,Rgp,DET,O,
sl-18,10,27,leta,,leto,Ncnsg,NOUN,O,
sl-18,10,28,očitno,,očitno,Rgp,ADV,O,
sl-18,10,29,nasprotovali,,nasprotovati,Vmpp-pm,VERB,O,
sl-18,10,30,",",,",",Z,PUNCT,O,
sl-18,10,31,zdaj,,zdaj,Rgp,ADV,O,
sl-18,10,32,spremenili,,spremeniti,Vmep-pm,VERB,O,
sl-18,10,33,stališče,,stališče,Ncnsa,NOUN,O,
sl-18,10,34,.,,.,Z,PUNCT,O,
sl-18,11,1,“,,“,Z,PUNCT,O,
sl-18,11,2,Upam,,upati,Vmpr1s,VERB,O,
sl-18,11,3,",",,",",Z,PUNCT,O,
sl-18,11,4,da,,da,Cs,SCONJ,O,
sl-18,11,5,boste,,biti,Va-f2p-n,AUX,O,
sl-18,11,6,enotno,,enotno,Rgp,ADV,O,
sl-18,11,7,podprli,,podpreti,Vmep-pm,VERB,O,
sl-18,11,8,tudi,,tudi,Q,PART,O,
sl-18,11,9,našo,,naš,Ps1fsap,DET,O,
sl-18,11,10,ponudbo,,ponudba,Ncfsa,NOUN,O,
sl-18,11,11,Združenim,,združen,Appfpd,ADJ,O,
sl-18,11,12,državam,,država,Ncfpd,NOUN,O,
sl-18,11,13,za,,za,Sa,ADP,O,
sl-18,11,14,namestitev,,namestitev,Ncfsa,NOUN,O,
sl-18,11,15,rotacijske,,rotacijski,Agpfsg,ADJ,O,
sl-18,11,16,enote,,enota,Ncfsg,NOUN,O,
sl-18,11,17,ameriške,,ameriški,Agpfsg,ADJ,O,
sl-18,11,18,vojske,,vojska,Ncfsg,NOUN,O,
sl-18,11,19,v,,v,Sl,ADP,O,
sl-18,11,20,Sloveniji,,Slovenija,Npfsl,PROPN,O,
sl-18,11,21,in,,in,Cc,CCONJ,O,
sl-18,11,22,da,,da,Cs,SCONJ,O,
sl-18,11,23,boste,,biti,Va-f2p-n,AUX,O,
sl-18,11,24,podprli,,podpreti,Vmep-pm,VERB,O,
sl-18,11,25,zavezo,,zaveza,Ncfsa,NOUN,O,
sl-18,11,26,Slovenije,,Slovenija,Npfsg,PROPN,O,
sl-18,11,27,k,,k,Sd,ADP,O,
sl-18,11,28,bolj,,bolj,Rgc,ADV,O,
sl-18,11,29,doslednemu,,dosleden,Agpnsd,ADJ,O,
sl-18,11,30,izpolnjevanju,,izpolnjevanje,Ncnsd,NOUN,O,
sl-18,11,31,svojih,,svoj,Px-fpg,DET,O,
sl-18,11,32,obveznosti,,obveznost,Ncfpg,NOUN,O,
sl-18,11,33,v,,v,Sl,ADP,O,
sl-18,11,34,Natu,,Nato,Npmsl,PROPN,O,
sl-18,11,35,",",,",",Z,PUNCT,O,
sl-18,11,36,”,,”,Z,PUNCT,O,
sl-18,11,37,je,,biti,Va-r3s-n,AUX,O,
sl-18,11,38,dodal,,dodati,Vmep-sm,VERB,O,
sl-18,11,39,.,,.,Z,PUNCT,O,
sl-18,12,1,“,,“,Z,PUNCT,O,
sl-18,12,2,Proameriškega,,proameriški,Agpmsg,ADJ,O,
sl-18,12,3,vala,,val,Ncmsg,NOUN,O,
sl-18,12,4,v,,v,Sl,ADP,O,
sl-18,12,5,zadnjem,,zadnji,Agpmsl,ADJ,O,
sl-18,12,6,času,,čas,Ncmsl,NOUN,O,
sl-18,12,7,”,,”,Z,PUNCT,O,
sl-18,12,8,je,,biti,Va-r3s-n,AUX,O,
sl-18,12,9,premier,,premier,Ncmsn,NOUN,O,
sl-18,12,10,izjemno,,izjemno,Rgp,ADV,O,
sl-18,12,11,vesel,,vesel,Agpmsnn,ADJ,O,
sl-18,12,12,.,,.,Z,PUNCT,O,
sl-18,12,13,“,,“,Z,PUNCT,O,
sl-18,12,14,Skoraj,,skoraj,Q,PART,O,
sl-18,12,15,si,,se,Px---d--y,PRON,O,
sl-18,12,16,ne,,ne,Q,PART,O,
sl-18,12,17,morem,,moči,Vmpr1s,VERB,O,
sl-18,12,18,predstavljati,,predstavljati,Vmpn,VERB,O,
sl-18,12,19,",",,",",Z,PUNCT,O,
sl-18,12,20,da,,da,Cs,SCONJ,O,
sl-18,12,21,lahko,,lahko,Rgp,ADV,O,
sl-18,12,22,en,,en,Mlpmsn,NUM,O,
sl-18,12,23,tvit,,tvit,Ncmsn,NOUN,O,
sl-18,12,24,povzroči,,povzročiti,Vmer3s,VERB,O,
sl-18,12,25,takšno,,takšen,Pd-fsa,DET,O,
sl-18,12,26,pozitivno,,pozitiven,Agpfsa,ADJ,O,
sl-18,12,27,spremembo,,sprememba,Ncfsa,NOUN,O,
sl-18,12,28,v,,v,Sa,ADP,O,
sl-18,12,29,smer,,smer,Ncfsa,NOUN,O,
sl-18,12,30,prijateljstva,,prijateljstvo,Ncnsg,NOUN,O,
sl-18,12,31,z,,z,Si,ADP,O,
sl-18,12,32,ZDA,,ZDA,Npfpi,PROPN,O,
sl-18,12,33,.,,.,Z,PUNCT,O,
sl-18,13,1,Upam,,upati,Vmpr1s,VERB,O,
sl-18,13,2,",",,",",Z,PUNCT,O,
sl-18,13,3,da,,da,Cs,SCONJ,O,
sl-18,13,4,bo,,biti,Va-f3s-n,AUX,O,
sl-18,13,5,to,,ta,Pd-nsn,DET,O,
sl-18,13,6,trajalo,,trajati,Vmpp-sn,VERB,O,
sl-18,13,7,",",,",",Z,PUNCT,O,
sl-18,13,8,”,,”,Z,PUNCT,O,
sl-18,13,9,je,,biti,Va-r3s-n,AUX,O,
sl-18,13,10,dejal,,dejati,Vmep-sm,VERB,O,
sl-18,13,11,.,,.,Z,PUNCT,O,
sl-18,14,1,Spomnil,,spomniti,Vmep-sm,VERB,O,
sl-18,14,2,je,,biti,Va-r3s-n,AUX,O,
sl-18,14,3,tudi,,tudi,Q,PART,O,
sl-18,14,4,na,,na,Sa,ADP,O,
sl-18,14,5,razmere,,razmera,Ncfpa,NOUN,O,
sl-18,14,6,pred,,pred,Si,ADP,O,
sl-18,14,7,osamosvojitvijo,,osamosvojitev,Ncfsi,NOUN,O,
sl-18,14,8,Slovenije,,Slovenija,Npfsg,PROPN,O,
sl-18,14,9,",",,",",Z,PUNCT,O,
sl-18,14,10,ko,,ko,Cs,SCONJ,O,
sl-18,14,11,je,,biti,Va-r3s-n,AUX,O,
sl-18,14,12,tudi,,tudi,Q,PART,O,
sl-18,14,13,ameriška,,ameriški,Agpfsn,ADJ,O,
sl-18,14,14,administracija,,administracija,Ncfsn,NOUN,O,
sl-18,14,15,zatrjevala,,zatrjevati,Vmpp-sf,VERB,O,
sl-18,14,16,",",,",",Z,PUNCT,O,
sl-18,14,17,da,,da,Cs,SCONJ,O,
sl-18,14,18,samostojne,,samostojen,Agpfsg,ADJ,O,
sl-18,14,19,Slovenije,,Slovenija,Npfsg,PROPN,O,
sl-18,14,20,ne,,ne,Q,PART,O,
sl-18,14,21,bo,,biti,Va-f3s-n,AUX,O,
sl-18,14,22,priznala,,priznati,Vmep-sf,VERB,O,
sl-18,14,23,.,,.,Z,PUNCT,O,
sl-18,14,24,“,,“,Z,PUNCT,O,
sl-18,14,25,Tisti,,tisti,Pd-mpn,DET,O,
sl-18,14,26,",",,",",Z,PUNCT,O,
sl-18,14,27,ki,,ki,Cs,SCONJ,O,
sl-18,14,28,so,,biti,Va-r3p-n,AUX,O,
sl-18,14,29,še,,še,Q,PART,O,
sl-18,14,30,nekaj,,nekaj,Rgp,DET,O,
sl-18,14,31,dni,,dan,Ncmpg,NOUN,O,
sl-18,14,32,pred,,pred,Si,ADP,O,
sl-18,14,33,napadom,,napad,Ncmsi,NOUN,O,
sl-18,14,34,na,,na,Sa,ADP,O,
sl-18,14,35,Slovenijo,,Slovenija,Npfsa,PROPN,O,
sl-18,14,36,trdili,,trditi,Vmpp-pm,VERB,O,
sl-18,14,37,",",,",",Z,PUNCT,O,
sl-18,14,38,da,,da,Cs,SCONJ,O,
sl-18,14,39,nas,,jaz,Pp1-pa,PRON,O,
sl-18,14,40,ne,,ne,Q,PART,O,
sl-18,14,41,bodo,,biti,Va-f3p-n,AUX,O,
sl-18,14,42,nikoli,,nikoli,Rgp,ADV,O,
sl-18,14,43,priznali,,priznati,Vmep-pm,VERB,O,
sl-18,14,44,",",,",",Z,PUNCT,O,
sl-18,14,45,so,,biti,Va-r3p-n,AUX,O,
sl-18,14,46,nas,,jaz,Pp1-pa,PRON,O,
sl-18,14,47,priznali,,priznati,Vmep-pm,VERB,O,
sl-18,14,48,;,,;,Z,PUNCT,O,
sl-18,14,49,nekateri,,nekateri,Pi-mpn,DET,O,
sl-18,14,50,čez,,čez,Sa,ADP,O,
sl-18,14,51,pol,,pol,Rgp,DET,O,
sl-18,14,52,leta,,leto,Ncnsg,NOUN,O,
sl-18,14,53,",",,",",Z,PUNCT,O,
sl-18,14,54,nekateri,,nekateri,Pi-mpn,DET,O,
sl-18,14,55,pa,,pa,Cc,CCONJ,O,
sl-18,14,56,čez,,čez,Sa,ADP,O,
sl-18,14,57,slabo,,slab,Agpnsa,ADJ,O,
sl-18,14,58,leto,,leto,Ncnsa,NOUN,O,
sl-18,14,59,",",,",",Z,PUNCT,O,
sl-18,14,60,”,,”,Z,PUNCT,O,
sl-18,14,61,je,,biti,Va-r3s-n,AUX,O,
sl-18,14,62,poudaril,,poudariti,Vmep-sm,VERB,O,
sl-18,14,63,.,,.,Z,PUNCT,O,
sl-18,15,1,Šarec,,Šarec,Npmsn,PROPN,O,
sl-18,15,2,z,,z,Si,ADP,O,
sl-18,15,3,njegovim,,njegov,Ps3msism,DET,O,
sl-18,15,4,odgovorom,,odgovor,Ncmsi,NOUN,O,
sl-18,15,5,ni,,biti,Va-r3s-y,AUX,O,
sl-18,15,6,bil,,biti,Va-p-sm,AUX,O,
sl-18,15,7,zadovoljen,,zadovoljen,Agpmsnn,ADJ,O,
sl-18,15,8,.,,.,Z,PUNCT,O,
sl-18,16,1,Opozoril,,opozoriti,Vmep-sm,VERB,O,
sl-18,16,2,je,,biti,Va-r3s-n,AUX,O,
sl-18,16,3,",",,",",Z,PUNCT,O,
sl-18,16,4,da,,da,Cs,SCONJ,O,
sl-18,16,5,ga,,on,Pp3msa--y,PRON,O,
sl-18,16,6,je,,biti,Va-r3s-n,AUX,O,
sl-18,16,7,vprašal,,vprašati,Vmep-sm,VERB,O,
sl-18,16,8,",",,",",Z,PUNCT,O,
sl-18,16,9,kako,,kako,Rgp,ADV,O,
sl-18,16,10,lahko,,lahko,Rgp,ADV,O,
sl-18,16,11,podpira,,podpirati,Vmpr3s,VERB,O,
sl-18,16,12,Trumpa,,Trump,Npmsay,PROPN,O,
sl-18,16,13,",",,",",Z,PUNCT,O,
sl-18,16,14,ko,,ko,Cs,SCONJ,O,
sl-18,16,15,pa,,pa,Cc,CCONJ,O,
sl-18,16,16,ta,,ta,Pd-fsn,DET,O,
sl-18,16,17,podcenjuje,,podcenjevati,Vmpr3s,VERB,O,
sl-18,16,18,nevarnost,,nevarnost,Ncfsa,NOUN,O,
sl-18,16,19,koronavirusa,,koronavirus,Ncmsg,NOUN,O,
sl-18,16,20,.,,.,Z,PUNCT,O,
sl-18,17,1,Janša,,Janša,Npmsn,PROPN,O,
sl-18,17,2,mu,,on,Pp3msd--y,PRON,O,
sl-18,17,3,je,,biti,Va-r3s-n,AUX,O,
sl-18,17,4,odgovoril,,odgovoriti,Vmep-sm,VERB,O,
sl-18,17,5,",",,",",Z,PUNCT,O,
sl-18,17,6,da,,da,Cs,SCONJ,O,
sl-18,17,7,si,,se,Px---d--y,PRON,O,
sl-18,17,8,ne,,ne,Q,PART,O,
sl-18,17,9,dela,,delati,Vmpr3s,VERB,O,
sl-18,17,10,iluzij,,iluzija,Ncfpg,NOUN,O,
sl-18,17,11,",",,",",Z,PUNCT,O,
sl-18,17,12,da,,da,Cs,SCONJ,O,
sl-18,17,13,lahko,,lahko,Rgp,ADV,O,
