docId,sentenceId,tokenId,text,lemma,ner,clID
cs-33,5,15,údajně,,O,
cs-33,5,16,zabít,,O,
cs-33,5,17,svého,,O,
cs-33,5,18,manžela,,O,
cs-33,5,19,.,,O,
cs-33,6,1,Soud,,O,
cs-33,6,2,ale,,O,
cs-33,6,3,podle,,O,
cs-33,6,4,portálu,,O,
cs-33,6,5,Samaa,Samaa,B-PRO,PRO-Sama-website-server
cs-33,6,6,po,,O,
cs-33,6,7,dlouhé,,O,
cs-33,6,8,době,,O,
cs-33,6,9,uznal,,O,
cs-33,6,10,",",,O,
cs-33,6,11,že,,O,
cs-33,6,12,čin,,O,
cs-33,6,13,nespáchala,,O,
cs-33,6,14,.,,O,
cs-33,7,1,"""",,O,
cs-33,7,2,Nemohli,,O,
cs-33,7,3,jsme,,O,
cs-33,7,4,si,,O,
cs-33,7,5,stěžovat,,O,
cs-33,7,6,nebo,,O,
cs-33,7,7,klást,,O,
cs-33,7,8,otázky,,O,
cs-33,7,9,",",,O,
cs-33,7,10,když,,O,
cs-33,7,11,nás,,O,
cs-33,7,12,přiel,,O,
cs-33,7,13,navtívit,,O,
cs-33,7,14,vyí,,O,
cs-33,7,15,důstojník,,O,
cs-33,7,16,",",,O,
cs-33,7,17,soudce,,O,
cs-33,7,18,nebo,,O,
cs-33,7,19,politik,,O,
cs-33,7,20,.,,O,
cs-33,8,1,Když,,O,
cs-33,8,2,se,,O,
cs-33,8,3,tak,,O,
cs-33,8,4,stalo,,O,
cs-33,8,5,",",,O,
cs-33,8,6,žena,,O,
cs-33,8,7,byla,,O,
cs-33,8,8,následně,,O,
cs-33,8,9,zfackována,,O,
cs-33,8,10,",",,O,
cs-33,8,11,"""",,O,
cs-33,8,12,popsala,,O,
cs-33,8,13,Rani,Rani,B-PER,PER-Rani-Bibiova
cs-33,8,14,SamaaTV,SamaaTV,B-PRO,PRO-Sama-website-server
cs-33,8,15,.,,O,
cs-33,9,1,Podle,,O,
cs-33,9,2,ní,,O,
cs-33,9,3,je,,O,
cs-33,9,4,velkým,,O,
cs-33,9,5,problémem,,O,
cs-33,9,6,ve,,O,
cs-33,9,7,věznicích,,O,
cs-33,9,8,hlad,,O,
cs-33,9,9,",",,O,
cs-33,9,10,ženy,,O,
cs-33,9,11,nedostávají,,O,
cs-33,9,12,dostatek,,O,
cs-33,9,13,jídla,,O,
cs-33,9,14,",",,O,
cs-33,9,15,občas,,O,
cs-33,9,16,je,,O,
cs-33,9,17,jedna,,O,
cs-33,9,18,porce,,O,
cs-33,9,19,dělena,,O,
cs-33,9,20,mezi,,O,
cs-33,9,21,dvě,,O,
cs-33,9,22,ženy,,O,
cs-33,9,23,.,,O,
cs-33,10,1,Ženy,,O,
cs-33,10,2,jsou,,O,
cs-33,10,3,nuceny,,O,
cs-33,10,4,pracovat,,O,
cs-33,10,5,s,,O,
cs-33,10,6,prázdným,,O,
cs-33,10,7,žaludkem,,O,
cs-33,10,8,",",,O,
cs-33,10,9,což,,O,
cs-33,10,10,jejich,,O,
cs-33,10,11,práci,,O,
cs-33,10,12,jetě,,O,
cs-33,10,13,stěžuje,,O,
cs-33,10,14,.,,O,
cs-33,11,1,Namačkány,,O,
cs-33,11,2,v,,O,
cs-33,11,3,přeplněných,,O,
cs-33,11,4,celách,,O,
cs-33,11,5,",",,O,
cs-33,11,6,podle,,O,
cs-33,11,7,GeoTV,GeoTV,B-PRO,PRO-Geo-TV
cs-33,11,8,přesahuje,,O,
cs-33,11,9,množství,,O,
cs-33,11,10,zavřených,,O,
cs-33,11,11,lidí,,O,
cs-33,11,12,kapacity,,O,
cs-33,11,13,věznic,,O,
cs-33,11,14,několikrát,,O,
cs-33,11,15,",",,O,
cs-33,11,16,bývají,,O,
cs-33,11,17,ženy,,O,
cs-33,11,18,často,,O,
cs-33,11,19,uvězněny,,O,
cs-33,11,20,se,,O,
cs-33,11,21,svými,,O,
cs-33,11,22,dětmi,,O,
cs-33,11,23,.,,O,
cs-33,12,1,Podle,,O,
cs-33,12,2,Bibiové,Bibiová,B-PER,PER-Asia-Bibi
cs-33,12,3,se,,O,
cs-33,12,4,situace,,O,
cs-33,12,5,v,,O,
cs-33,12,6,jednotlivých,,O,
cs-33,12,7,věznicích,,O,
cs-33,12,8,lií,,O,
cs-33,12,9,",",,O,
cs-33,12,10,vechny,,O,
cs-33,12,11,jsou,,O,
cs-33,12,12,ale,,O,
cs-33,12,13,přeplněné,,O,
cs-33,12,14,.,,O,
cs-33,13,1,Věznice,,O,
cs-33,13,2,přesahují,,O,
cs-33,13,3,své,,O,
cs-33,13,4,kapacity,,O,
cs-33,13,5,",",,O,
cs-33,13,6,kvůli,,O,
cs-33,13,7,tomu,,O,
cs-33,13,8,si,,O,
cs-33,13,9,vězni,,O,
cs-33,13,10,stěžují,,O,
cs-33,13,11,na,,O,
cs-33,13,12,stralivé,,O,
cs-33,13,13,hygienické,,O,
cs-33,13,14,podmínky,,O,
cs-33,13,15,v,,O,
cs-33,13,16,umývárnách,,O,
cs-33,13,17,i,,O,
cs-33,13,18,v,,O,
cs-33,13,19,celách,,O,
cs-33,13,20,.,,O,
cs-33,14,1,Velmi,,O,
cs-33,14,2,známým,,O,
cs-33,14,3,případem,,O,
cs-33,14,4,je,,O,
cs-33,14,5,i,,O,
cs-33,14,6,kauza,,O,
cs-33,14,7,pákistánské,,O,
cs-33,14,8,křesťanky,,O,
cs-33,14,9,Aasiya,Asia,B-PER,PER-Asia-Bibi
cs-33,14,10,Noreenové,Noreenová,I-PER,PER-Asia-Bibi
cs-33,14,11,",",,O,
cs-33,14,12,která,,O,
cs-33,14,13,je,,O,
cs-33,14,14,známá,,O,
cs-33,14,15,také,,O,
cs-33,14,16,jako,,O,
cs-33,14,17,Asia,Asia,B-PER,PER-Asia-Bibi
cs-33,14,18,Bibiová,Bibiová,I-PER,PER-Asia-Bibi
cs-33,14,19,.,,O,
cs-33,15,1,Ta,,O,
cs-33,15,2,byla,,O,
cs-33,15,3,odsouzena,,O,
cs-33,15,4,k,,O,
cs-33,15,5,trestu,,O,
cs-33,15,6,smrti,,O,
cs-33,15,7,za,,O,
cs-33,15,8,to,,O,
cs-33,15,9,",",,O,
cs-33,15,10,že,,O,
cs-33,15,11,se,,O,
cs-33,15,12,napila,,O,
cs-33,15,13,ze,,O,
cs-33,15,14,stejného,,O,
cs-33,15,15,álku,,O,
cs-33,15,16,jako,,O,
cs-33,15,17,ostatní,,O,
cs-33,15,18,ženy,,O,
cs-33,15,19,.,,O,
cs-33,16,1,Dopustila,,O,
cs-33,16,2,se,,O,
cs-33,16,3,rouhání,,O,
cs-33,16,4,vůči,,O,
cs-33,16,5,prorokovi,,O,
cs-33,16,6,Mohamedovi,Mohamed,B-PER,PER-Prophet-Muhammad
cs-33,16,7,a,,O,
cs-33,16,8,ve,,O,
cs-33,16,9,věznici,,O,
cs-33,16,10,stále,,O,
cs-33,16,11,čeká,,O,
cs-33,16,12,na,,O,
cs-33,16,13,konec,,O,
cs-33,16,14,odvolacího,,O,
cs-33,16,15,procesu,,O,
cs-33,16,16,.,,O,
cs-33,17,1,Přes,,O,
cs-33,17,2,svého,,O,
cs-33,17,3,manžela,,O,
cs-33,17,4,pospala,,O,
cs-33,17,5,stralivé,,O,
cs-33,17,6,podmínky,,O,
cs-33,17,7,",",,O,
cs-33,17,8,ve,,O,
cs-33,17,9,kterých,,O,
cs-33,17,10,musela,,O,
cs-33,17,11,strávit,,O,
cs-33,17,12,dlouhé,,O,
cs-33,17,13,roky,,O,
cs-33,17,14,.,,O,
cs-33,18,1,"""",,O,
cs-33,18,2,Má,,O,
cs-33,18,3,cela,,O,
cs-33,18,4,nemá,,O,
cs-33,18,5,okna,,O,
cs-33,18,6,",",,O,
cs-33,18,7,den,,O,
cs-33,18,8,a,,O,
cs-33,18,9,noc,,O,
cs-33,18,10,jsou,,O,
cs-33,18,11,tak,,O,
cs-33,18,12,pro,,O,
cs-33,18,13,mě,,O,
cs-33,18,14,tím,,O,
cs-33,18,15,samým,,O,
cs-33,18,16,",",,O,
cs-33,18,17,jestli,,O,
cs-33,18,18,se,,O,
cs-33,18,19,stále,,O,
cs-33,18,20,držím,,O,
cs-33,18,21,",",,O,
cs-33,18,22,je,,O,
cs-33,18,23,to,,O,
cs-33,18,24,jen,,O,
cs-33,18,25,díky,,O,
cs-33,18,26,vem,,O,
cs-33,18,27,",",,O,
cs-33,18,28,kteří,,O,
cs-33,18,29,se,,O,
cs-33,18,30,mi,,O,
cs-33,18,31,snaží,,O,
cs-33,18,32,pomoct,,O,
cs-33,18,33,",",,O,
cs-33,18,34,"""",,O,
cs-33,18,35,zveřejnil,,O,
cs-33,18,36,portál,,O,
cs-33,18,37,NY,,O,
cs-33,19,1,Times,,O,
cs-33,19,2,část,,O,
cs-33,19,3,výpovědi,,O,
cs-33,19,4,.,,O,
cs-33,20,1,"""",,O,
cs-33,20,2,Jste,,O,
cs-33,20,3,moje,,O,
cs-33,20,4,jediná,,O,
cs-33,20,5,naděje,,O,
cs-33,20,6,zůstat,,O,
cs-33,20,7,v,,O,
cs-33,20,8,téhle,,O,
cs-33,20,9,podzemní,,O,
cs-33,20,10,kobce,,O,
cs-33,20,11,naživu,,O,
cs-33,20,12,",",,O,
cs-33,20,13,prosím,,O,
cs-33,20,14,neopoutějte,,O,
cs-33,20,15,mě,,O,
cs-33,20,16,.,,O,
cs-33,21,1,Nerouhala,,O,
cs-33,21,2,jsem,,O,
cs-33,21,3,se,,O,
cs-33,21,4,",",,O,
cs-33,21,5,"""",,O,
cs-33,21,6,popisuje,,O,
cs-33,21,7,Noreenová,Noreenová,B-PER,PER-Asia-Bibi
cs-33,21,8,.,,O,
cs-33,22,1,Podle,,O,
cs-33,22,2,studie,,O,
cs-33,22,3,zveřejněné,,O,
cs-33,22,4,na,,O,
cs-33,22,5,portálu,,O,
cs-33,22,6,Národní,Národní,B-ORG,ORG-US-National-Library-of-Medicine
cs-33,22,7,knihovny,knihovna,I-ORG,ORG-US-National-Library-of-Medicine
cs-33,22,8,medicíny,medicíny,I-ORG,ORG-US-National-Library-of-Medicine
cs-33,22,9,Spojených,Spojených,I-ORG,ORG-US-National-Library-of-Medicine
cs-33,22,10,států,států,I-ORG,ORG-US-National-Library-of-Medicine
cs-33,22,11,amerických,amerických,I-ORG,ORG-US-National-Library-of-Medicine
cs-33,22,12,až,,O,
cs-33,22,13,80,,O,
cs-33,22,14,%,,O,
cs-33,22,15,žen,,O,
cs-33,22,16,čelí,,O,
cs-33,22,17,po,,O,
cs-33,22,18,uvěznění,,O,
cs-33,22,19,otřesným,,O,
cs-33,22,20,podmínkám,,O,
cs-33,22,21,.,,O,
cs-33,23,1,Tereza,Tereza,B-PER,PER-Tereza-H-czech-girl-drug-smuggler
cs-33,23,2,H,H,I-PER,PER-Tereza-H-czech-girl-drug-smuggler
cs-33,23,3,.,.,I-PER,PER-Tereza-H-czech-girl-drug-smuggler
cs-33,23,4,byla,,O,
cs-33,23,5,dle,,O,
cs-33,23,6,informací,,O,
cs-33,23,7,webu,,O,
cs-33,23,8,Nation,Nation,B-PRO,PRO-Framework-Nations-Concept
cs-33,23,9,převezena,,O,
cs-33,23,10,do,,O,
cs-33,23,11,věznice,,O,
cs-33,23,12,v,,O,
cs-33,23,13,Lahore,Lahore,B-LOC,GPE-Lahore
cs-33,23,14,",",,O,
cs-33,23,15,kde,,O,
cs-33,23,16,je,,O,
cs-33,23,17,uvězněno,,O,
cs-33,23,18,3537,,O,
cs-33,23,19,vězňů,,O,
cs-33,23,20,",",,O,
cs-33,23,21,věznice,,O,
cs-33,23,22,by,,O,
cs-33,23,23,ale,,O,
cs-33,23,24,měla,,O,
cs-33,23,25,držet,,O,
cs-33,23,26,jen,,O,
cs-33,23,27,1053,,O,
cs-33,23,28,věznů,,O,
cs-33,23,29,",",,O,
cs-33,23,30,uvádí,,O,
cs-33,23,31,pákistánský,,O,
