docId,sentenceId,tokenId,text,lemma,calcLemma,upos,xpos,ner,clID
cs-60,2,18,odvolání,,odvolání,NNNS6-----A----,NOUN,O,
cs-60,2,19,osvobozena,,osvobozený,VsQW---XX-AP---,ADJ,O,
cs-60,2,20,pákistánským,pákistánský,pákistánský,AAIS7----1A----,ADJ,B-ORG,ORG-High-Court-Pakistan
cs-60,2,21,Nejvyšším,nejvyšší,vysoký,AAIS7----3A----,ADJ,I-ORG,ORG-High-Court-Pakistan
cs-60,2,22,soudem,soud,soud,NNIS7-----A----,NOUN,I-ORG,ORG-High-Court-Pakistan
cs-60,2,23,.,,.,Z:-------------,PUNCT,O,
cs-60,3,1,Připomeňme,,připomenout,Vi-P---1--A----,VERB,O,
cs-60,3,2,si,,se,P7-X3----------,PRON,O,
cs-60,3,3,",",,",",Z:-------------,PUNCT,O,
cs-60,3,4,že,,že,"J,-------------",SCONJ,O,
cs-60,3,5,je,,být,VB-S---3P-AA---,AUX,O,
cs-60,3,6,to,,ten,PDNS1----------,DET,O,
cs-60,3,7,konkrétní,,konkrétní,AAMS1----1A----,ADJ,O,
cs-60,3,8,živý,,živý,AAMS1----1A----,ADJ,O,
cs-60,3,9,člověk,,člověk,NNMS1-----A----,NOUN,O,
cs-60,3,10,",",,",",Z:-------------,PUNCT,O,
cs-60,3,11,manželka,,manželka,NNFS1-----A----,NOUN,O,
cs-60,3,12,a,,a,J^-------------,CCONJ,O,
cs-60,3,13,matka,,matka,NNFS1-----A----,NOUN,O,
cs-60,3,14,",",,",",Z:-------------,PUNCT,O,
cs-60,3,15,odloučená,,odloučený,AAFS1----1A----,ADJ,O,
cs-60,3,16,od,,od,RR--2----------,ADP,O,
cs-60,3,17,své,,svůj,P8FS2---------1,DET,O,
cs-60,3,18,rodiny,,rodina,NNFS2-----A----,NOUN,O,
cs-60,3,19,již,,již,Db-------------,ADV,O,
cs-60,3,20,osm,,osm,Cn-S4----------,NUM,O,
cs-60,3,21,let,,rok,NNNP2-----A----,NOUN,O,
cs-60,3,22,.,,.,Z:-------------,PUNCT,O,
cs-60,4,1,Současně,,současně,Dg-------1A----,ADV,O,
cs-60,4,2,se,,se,P7-X4----------,PRON,O,
cs-60,4,3,stala,,stát,VpQW---XR-AA---,VERB,O,
cs-60,4,4,symbolem,,symbol,NNIS7-----A----,NOUN,O,
cs-60,4,5,",",,",",Z:-------------,PUNCT,O,
cs-60,4,6,reprezentantkou,,reprezentantka,NNFS7-----A----,NOUN,O,
cs-60,4,7,utlačované,,utlačovaný,AAFS2----1A----,ADJ,O,
cs-60,4,8,a,,a,J^-------------,CCONJ,O,
cs-60,4,9,pronásledované,,pronásledovaný,AAFS2----1A----,ADJ,O,
cs-60,4,10,menšiny,,menšina,NNFS2-----A----,NOUN,O,
cs-60,4,11,.,,.,Z:-------------,PUNCT,O,
cs-60,5,1,Ano,,ano,TT-------------,PART,O,
cs-60,5,2,",",,",",Z:-------------,PUNCT,O,
cs-60,5,3,jsou,,být,VB-P---3P-AA---,AUX,O,
cs-60,5,4,výjimky,,výjimka,NNFP1-----A----,NOUN,O,
cs-60,5,5,.,,.,Z:-------------,PUNCT,O,
cs-60,6,1,Dokonce,,dokonce,Db-------------,ADV,O,
cs-60,6,2,se,,se,P7-X4----------,PRON,O,
cs-60,6,3,našli,,najít,VpMP---XR-AA---,VERB,O,
cs-60,6,4,v,,v,RR--6----------,ADP,O,
cs-60,6,5,Británii,Británie,Británie,NNFS6-----A----,PROPN,B-LOC,GPE-Great-Britain
cs-60,6,6,imámové,,imámový,AAMP1----1A----,ADJ,O,
cs-60,6,7,",",,",",Z:-------------,PUNCT,O,
cs-60,6,8,kteří,,který,P4MP1----------,DET,O,
cs-60,6,9,kritizovali,,kritizovat,VpMP---XR-AA---,VERB,O,
cs-60,6,10,britskou,,britský,AAFS4----1A----,ADJ,O,
cs-60,6,11,vládu,,vláda,NNFS4-----A----,NOUN,O,
cs-60,6,12,za,,za,RR--4----------,ADP,O,
cs-60,6,13,to,,ten,PDNS4----------,DET,O,
cs-60,6,14,",",,",",Z:-------------,PUNCT,O,
cs-60,6,15,že,,že,"J,-------------",SCONJ,O,
cs-60,6,16,nechce,,chtít,VB-S---3P-NA---,VERB,O,
cs-60,6,17,Asiu,Asia,Asio,NNMS1-----A----,PROPN,B-PER,PER-Asia-Bibi
cs-60,6,18,Bibi,Bibi,Bibi,NNMS1-----A----,PROPN,I-PER,PER-Asia-Bibi
cs-60,6,19,přijmout,,přijmout,Vf--------A----,VERB,O,
cs-60,6,20,.,,.,Z:-------------,PUNCT,O,
cs-60,7,1,A,,a,J^-------------,CCONJ,O,
cs-60,7,2,znovu,,znovu,Db-------------,ADV,O,
cs-60,7,3,chci,,chtít,VB-S---1P-AA---,VERB,O,
cs-60,7,4,vzdát,,vzdát,Vf--------A----,VERB,O,
cs-60,7,5,hold,,hold,NNNS4-----A----,NOUN,O,
cs-60,7,6,a,,a,J^-------------,CCONJ,O,
cs-60,7,7,úctu,,úcta,NNFS4-----A----,NOUN,O,
cs-60,7,8,soudcům,,soudce,NNMP3-----A----,NOUN,O,
cs-60,7,9,pákistánského,pákistánský,pákistánský,AAIS2----1A----,ADJ,B-ORG,ORG-High-Court-Pakistan
cs-60,7,10,Nejvyššího,nejvyšší,vysoký,AAIS2----3A----,ADJ,I-ORG,ORG-High-Court-Pakistan
cs-60,7,11,soudu,soud,soud,NNIS2-----A----,NOUN,I-ORG,ORG-High-Court-Pakistan
cs-60,7,12,.,,.,Z:-------------,PUNCT,O,
cs-60,8,1,Soudím,,soudit,VB-S---1P-AA---,VERB,O,
cs-60,8,2,však,,však,J^-------------,CCONJ,O,
cs-60,8,3,",",,",",Z:-------------,PUNCT,O,
cs-60,8,4,že,,že,"J,-------------",SCONJ,O,
cs-60,8,5,mísení,,mísení,NNNS1-----A----,NOUN,O,
cs-60,8,6,kultur,,kultura,NNFP2-----A----,NOUN,O,
cs-60,8,7,je,,být,VB-S---3P-AA---,AUX,O,
cs-60,8,8,nebezpečné,,bezpečný,AANS1----1N----,ADJ,O,
cs-60,8,9,",",,",",Z:-------------,PUNCT,O,
cs-60,8,10,a,,a,J^-------------,CCONJ,O,
cs-60,8,11,obávám,,obávat,VB-S---1P-AA---,VERB,O,
cs-60,8,12,se,,se,P7-X4----------,PRON,O,
cs-60,8,13,",",,",",Z:-------------,PUNCT,O,
cs-60,8,14,že,,že,"J,-------------",SCONJ,O,
cs-60,8,15,za,,za,RR--4----------,ADP,O,
cs-60,8,16,špatně,,špatně,Dg-------1A----,ADV,O,
cs-60,8,17,pojatý,,pojatý,AAIS4----1A----,ADJ,O,
cs-60,8,18,multikulturalismus,,multikulturalismus,NNIS4-----A----,NOUN,O,
cs-60,8,19,ještě,,ještě,Db-------------,ADV,O,
cs-60,8,20,mnozí,,mnohý,AAMP1----1A----,ADJ,O,
cs-60,8,21,zaplatí,,zaplatit,VB-P---3P-AA---,VERB,O,
cs-60,8,22,životem,,život,NNIS7-----A----,NOUN,O,
cs-60,8,23,.,,.,Z:-------------,PUNCT,O,
cs-60,9,1,Možná,,možná,Db-------------,ADV,O,
cs-60,9,2,ovšem,,ovšem,J^-------------,CCONJ,O,
cs-60,9,3,daleko,,daleko,Dg-------1A----,ADV,O,
cs-60,9,4,od,,od,RR--2----------,ADP,O,
cs-60,9,5,Evropy,Evropa,Evropa,NNFS2-----A----,PROPN,B-LOC,LOC-Europe
cs-60,9,6,.,,.,Z:-------------,PUNCT,O,
cs-60,10,1,Bojím,,bát,VB-S---1P-AA---,VERB,O,
cs-60,10,2,se,,se,P7-X4----------,PRON,O,
cs-60,10,3,",",,",",Z:-------------,PUNCT,O,
cs-60,10,4,abyby,,aby být,"J,------------- Vc-------------",SCONJ AUX,O,
cs-60,10,6,to,,ten,PDNS1----------,DET,O,
cs-60,10,7,nebyla,,být,VpQW---XR-NA---,AUX,O,
cs-60,10,8,i,,i,J^-------------,CCONJ,O,
cs-60,10,9,Asia,Asia,Asia,NNFS1-----A----,PROPN,B-PER,PER-Asia-Bibi
cs-60,10,10,Bibi,Bibi,Bibi,NNFXX-----A----,PROPN,I-PER,PER-Asia-Bibi
cs-60,10,11,.,,.,Z:-------------,PUNCT,O,
